player,season_end,dc_pre_recognition,dc_pre_traditional_production,dc_pre_team_achievement,dc_pre_statistical_impact,dc_pre_postseason_perf,dc_pre_prime_raw,dc_pre_prime_score,dc_pre_burden_residual,dc_pre_creation_share
Terry Cummings,1991,0.0,14.572884354955999,0.0,21.842763157894737,-3.440489836082624,10.38571198849033,34.040471978898935,-0.02033738229456138,
Rony Seikaly,1991,0.0,15.143862110045191,0.0,8.74078947368421,0.0,6.837822154220601,27.536007282737767,0.0,
Ricky Pierce,1991,6.4,36.9137739541917,0.0,36.988157894736844,-4.146222910216718,22.341072406541247,51.42634050817656,2.5427722628026963,
A.C. Green,1991,0.0,10.800514294180239,27.200000000000003,21.04605263157895,-12.436813419117646,8.419370475225564,30.435512537913535,0.0,
Gerald Wilkins,1991,0.0,10.4493345631932,0.0,9.857236842105262,-3.08938080495356,5.261799491156709,24.646632400453967,-0.02446506550218348,
Maurice Cheeks,1991,0.0,15.220822481010858,0.0,23.773684210526316,-1.1925333751634835,11.999050046816185,36.99825841916301,0.0,
Travis Mays,1991,0.0,9.494415518970571,0.0,4.010526315789474,0.0,3.9650494812060426,22.269257382211077,-0.011192953552997235,
Michael Cage,1991,0.0,8.603716508942913,0.0,15.158552631578948,0.08459528783708736,7.7517020631331315,29.21145378241074,0.0,
Fred Roberts,1991,0.0,15.474356589178315,0.0,12.76842105263158,-2.952215227384868,7.493827253909281,28.73868329883368,0.0,
Gary Grant,1991,0.0,14.390759947586524,0.0,4.351315789473684,0.0,4.889448477882058,23.963988876117106,-0.4009012306470824,
Rex Chapman,1991,0.0,13.625358081535174,0.0,12.705263157894738,0.0,8.142102974900164,29.927188787316965,0.00816561016276271,
Felton Spencer,1991,0.0,19.19392270651229,0.0,11.680263157894737,0.0,8.647001546145358,30.852836167933155,0.0,
Olden Polynice,1991,0.0,14.759208783440876,0.0,14.890789473684208,0.0,8.757933844522583,31.0562120482914,0.0,
Eddie Johnson,1991,0.0,20.747843614330268,0.0,21.158552631578946,7.584257949631824,13.762463589943085,39.64369538491463,0.4179178602620086,
Rod Strickland,1991,0.0,15.130934257887832,0.0,30.020394736842107,-3.8406453569320815,13.543930029908669,39.315895044863005,0.09883073640333477,
Kevin McHale,1991,7.34211812624377,35.897017029923695,16.27542857142857,40.642105263157895,8.60576521667451,26.495042242121443,56.49504224212144,0.0,
Sedale Threatt,1991,0.0,17.89212199594263,0.0,19.64671052631579,3.2956552875275995,12.010758015347363,37.016137023021045,0.21833066693132203,
Hakeem Olajuwon,1991,29.97185644948777,32.38500509645531,0.0,55.057894736842115,5.417728005610911,34.6090800678298,64.68521507630852,0.17819582572449388,
Haywoode Workman,1991,0.0,9.856141629999348,0.0,6.084868421052631,0.0,4.659817520077641,23.542998786809008,0.0,
Rod Higgins,1991,0.0,13.595529107775421,10.200000000000001,21.832894736842107,-5.657314284661325,10.189244541393798,33.68028165922196,0.0,
Mark Aguirre,1991,0.0,15.852377088517862,35.52251428571428,26.645394736842107,13.160760788284147,16.83330600349577,44.24995900524365,0.06548798412068259,
Kevin Edwards,1991,0.0,11.259733959595978,0.0,9.721710526315789,0.0,6.400460798181822,26.734178130000007,-0.3601961921397382,
John Paxson,1991,0.0,18.6148516190055,43.95428571428571,22.157894736842106,-11.030009922123282,11.173456736548646,35.48467068367252,0.0,
Nick Anderson,1991,0.0,10.841741642577313,0.0,15.914473684210526,0.0,8.535376856052345,30.648190902762632,0.0,
Mark West,1991,0.0,31.32801515930078,0.0,27.332236842105264,-0.5683805840599686,16.53504690054459,43.802570350816886,0.0,
LaSalle Thompson,1991,0.0,9.692860587637883,0.0,-0.7269736842105274,-2.0701353957734403,1.1949596854980689,17.190759423413127,0.0,
Dee Brown,1991,0.0,9.43422962174697,16.251428571428573,12.148684210526316,-0.909111161594923,6.9285355130670805,27.702315107289646,0.0,
Kendall Gill,1991,0.0,13.868730085173139,0.0,14.007894736842108,0.0,8.68543331788636,30.923294416124993,-0.2943989085351333,
Pervis Ellison,1991,0.0,15.71148314786544,0.0,16.345394736842106,0.0,9.82732812771841,33.01676823415042,0.0,
Clifford Robinson,1991,0.0,11.257009008480335,31.054857142857145,16.373026315789474,-5.239213691693664,8.202086919339504,30.037159352122423,0.0,
Jack Sikma,1991,0.0,10.314634912709002,0.0,14.009210526315787,-0.20779698060507434,7.375780986271087,28.52226514149699,0.0,
Jon Koncak,1991,0.0,7.115584227568703,0.0,7.533552631578947,-3.8125467988583592,3.4624309306615886,21.347790039546247,0.0,
Vern Fleming,1991,0.0,21.77035661246834,0.0,24.754605263157895,-3.01489120885717,13.296955582135173,38.94543337320276,0.6796888119864012,
Willie Burton,1991,0.0,7.13062779344673,0.0,-0.7657894736842106,0.0,1.4953207255127021,17.741421330106622,0.0,
Larry Smith,1991,0.0,12.034992621452872,0.0,12.7875,-2.6466028319707817,6.749098829639251,27.373347854338625,0.0,
Sam Bowie,1991,0.0,10.246865141728629,0.0,10.557894736842105,0.0,6.558286124207457,27.023524561047005,0.0,
Moses Malone,1991,0.0,21.725821771556426,0.0,21.75657894736842,-3.2582957168150157,12.054540454111258,37.081810681166886,0.0,
Frank Brickowski,1991,0.0,22.89666028219714,0.0,20.718421052631577,-3.086299790900735,12.103542474677043,37.15531371201556,0.0,
James Edwards,1991,0.0,11.749797302801179,29.954514285714286,5.946710526315789,-12.478916633126936,3.324082312641273,21.094150906509,0.0,
Randy White,1991,0.0,9.038606783423734,0.0,-10.362499999999999,0.0,-1.970198131036571,12.635762242756114,0.0,
Reggie Williams,1991,0.0,8.410137720934106,0.0,15.767105263157895,0.0,7.7576289213961624,29.222319689226296,0.0,
Otis Smith,1991,0.0,14.58971934022442,0.0,21.87828947368421,0.0,11.608146617002683,36.28160213117159,-0.08399609575724513,
John Battle,1991,0.0,16.538673832927095,0.0,15.286842105263156,-3.190686845975232,8.499464539305814,30.582351655393992,0.2803148151020244,
Sleepy Floyd,1991,0.0,15.555952733730985,0.0,21.44934210526316,-2.741145510835913,10.76298277102193,34.732135080206874,-0.5000820471615728,
Jerry Reynolds,1991,0.0,16.665956477016262,0.0,26.01184210526316,0.0,13.623239749062305,39.43485962359346,0.14536131512604175,
Darnell Valentine,1991,0.0,11.464835372055921,0.0,11.698026315789473,0.0,6.902865428131743,27.655253284908195,0.0011669502630011703,
Herb Williams,1991,0.0,8.525179810779884,0.0,3.549342105263157,0.0,3.2584822047082196,20.973884041965068,0.0,
Orlando Woolridge,1991,0.0,23.652684004492336,0.0,20.793421052631583,0.0,13.351896974276727,39.02784546141509,0.312235679947101,
Alex English,1991,0.0,6.578273818400168,0.0,-5.219736842105264,0.0,-0.5298402759137428,14.364191668903507,0.0,
B.J. Armstrong,1991,0.0,12.11691492297277,59.21142857142857,16.942105263157895,12.806947636429662,12.57525667663559,37.862885014953385,-0.008736001042080216,
Duane Causwell,1991,0.0,11.416661292107174,0.0,9.67565789473684,0.0,6.533971093564728,26.978947004868665,0.0,
Danny Ainge,1991,0.0,24.0832841050062,36.30468571428571,37.828947368421055,-11.568736771008602,18.067035392476104,46.08379424059513,0.5359060405915037,
Micheal Williams,1991,0.0,33.44875010936387,0.0,36.429605263157896,5.867104293245911,21.78745518463957,50.73431898079946,1.3544857095672886,
Winston Garland,1991,0.0,11.22521848555757,0.0,9.646052631578948,0.0,6.24779588196709,26.454292450272998,-0.019549959825327548,
Rik Smits,1991,0.0,11.858161206591028,0.0,8.288157894736841,-0.9685514067230092,5.279263489062863,24.67864972994858,0.0,
Jeff Turner,1991,0.0,5.787223051962815,0.0,-6.054605263157897,0.0,-0.9798776035322538,13.824146875761295,0.0,
Paul Pressey,1991,0.0,11.263140863872897,0.0,13.782894736842104,-2.958843205253483,6.672945582245458,27.233733567450006,0.0,
Danny Ferry,1991,0.0,8.130010266462369,0.0,-5.3,0.0,-0.337253399598458,14.59529592048185,0.0,
Isiah Thomas,1991,9.345785153407478,13.522711771578447,47.559999999999995,26.653947368421054,-6.309314518886831,15.072994333757785,41.60949150063668,-0.2849297415351336,
John Salley,1991,0.0,13.081242533487083,19.720000000000002,24.178947368421053,-2.735446507530954,11.978725005121161,36.96099584272213,0.0,
Ledell Eackles,1991,0.0,9.996909053560234,0.0,-1.7467105263157894,0.0,1.691156456803205,18.10045350413921,-0.05935765814053205,
Blue Edwards,1991,0.0,8.122806367390762,12.013714285714288,4.019736842105263,-5.871401926277089,2.0896261967713903,18.830981360747547,0.0,
Mark Jackson,1991,0.0,20.735563770392698,0.0,28.95921052631579,-2.6940866873065015,14.837921676956185,41.25688251543428,0.44627706632096087,
Joe Wolf,1991,0.0,5.947245531987017,0.0,-7.001315789473683,0.0,-1.046300660504948,13.744439207394063,0.0,
Chris Dudley,1991,0.0,12.854010110232421,0.0,4.690131578947369,0.0,4.812147678704364,23.822270744291334,0.0,
Alton Lister,1991,0.0,9.815032652446837,10.200000000000001,1.2460526315789473,-5.093116158717105,1.6350070595558677,17.99751294251909,0.0,
Kenny Gattison,1991,0.0,17.589353388023238,0.0,8.918421052631578,0.0,7.521653100373768,28.78969735068524,0.0,
Manute Bol,1991,0.0,13.002350342092374,10.200000000000001,4.553289473684211,-4.568380417521285,3.6805462077966786,21.747668047627243,0.0,
Dell Curry,1991,0.0,13.385188547011676,0.0,22.186184210526314,0.0,11.711084039316896,36.470320738747645,-0.011627477649861094,
Randy Breuer,1991,0.0,8.330929316429529,0.0,0.1927631578947371,0.0,1.9199673786724234,18.519940194232777,0.0,
Mahmoud Abdul-Rauf,1991,0.0,9.863317875095323,0.0,-14.067763157894738,0.0,-2.9091754684522053,11.508989437857354,-0.5471044062564514,
Charles Jones,1991,0.0,15.002565443253996,0.0,11.66842105263158,0.0,7.876205409750006,29.43970991787501,0.0,
Terry Teagle,1991,0.0,9.55722669982408,48.521142857142856,-0.15921052631578977,-13.3084082814435,0.5830272909064009,16.068883366661733,-0.08043517125208428,
Chucky Brown,1991,0.0,10.198637996136132,0.0,-0.4565789473684211,0.0,1.9571028680774767,18.588021924808707,0.0,
Walter Davis,1991,0.0,10.222127542940616,34.42217142857143,7.915789473684211,-8.767532591089395,4.609156060478582,23.45011944421073,-0.03872848671615732,
Billy Thompson,1991,0.0,6.693835409861032,0.0,3.9881578947368426,0.0,3.232316547181928,20.925913669833534,0.0,
Terry Catledge,1991,0.0,11.382122482837618,0.0,3.65328947368421,0.0,3.9229401658403438,22.192056970707295,0.0,
Bill Wennington,1991,0.0,8.1398839645125,0.0,2.9671052631578956,0.0,3.2813200769920696,21.01575347448546,0.0,
A.J. English,1991,0.0,8.1512805324941,0.0,-7.599342105263157,0.0,-0.9343144215095724,13.878822694188512,-0.09841386026200875,
Nate McMillan,1991,0.0,19.21122522754932,0.0,22.90065789473684,-3.2287819012867036,12.33042655555375,37.49563983333063,-0.019630116514489933,
Brad Davis,1991,0.0,8.855168214078844,0.0,0.4552631578947373,0.0,2.135363102734335,18.914832355012948,0.0,
Dale Ellis,1991,0.0,15.49941458735082,0.0,19.15263157894737,0.0,10.532877063343673,34.310274616130066,0.18867188506550217,
Jeff Grayer,1991,0.0,5.854487800814998,0.0,2.623026315789474,-1.409132187569107,1.8767153110753771,18.440644736971525,0.0,
David Wood,1991,0.0,4.807294699340528,0.0,8.311184210526314,1.7106900554904891,4.314594985738687,22.910090807187593,0.0,
Andre Turner,1991,0.0,12.673151177537708,17.893714285714285,6.396052631578947,-0.3701190563885346,5.295385079037743,24.708205978235863,-0.09295290482334263,
Jim Les,1991,0.0,28.623231513008847,0.0,17.92763157894737,0.0,13.298378617731858,38.947567926597785,0.0,
Mike Brown,1991,0.0,7.733216416841377,10.200000000000001,2.170394736842105,0.017749879451247175,2.3079204258379136,19.231187447369507,0.0,
Jerome Lane,1991,0.0,12.049733451883363,0.0,-5.22171052631579,0.0,0.9114718026732838,16.671031638234354,0.0,
Ron Harper,1991,0.0,0.0,0.0,12.069078947368423,0.0,4.808472222222223,23.815532407407407,-0.49661573266375547,
Tom Tolbert,1991,0.0,4.826471188019848,11.118857142857145,-2.8125000000000013,-6.061168328028251,-1.1098578574974254,13.668170571003088,0.0,
Mike Sanders,1991,0.0,3.624177050552303,0.0,-12.135526315789473,3.1756796524898907,-3.513522704158058,10.78377275501033,0.0,
Bimbo Coles,1991,0.0,9.564268446141085,0.0,0.5914473684210528,0.0,2.536024151467406,19.649377611023578,0.0,
Jeff Martin,1991,0.0,2.854279613465079,0.0,0.8309210526315788,0.0,1.1151487188276665,17.04443931785072,0.0,
Mark Acres,1991,0.0,10.40208824649407,0.0,3.0624999999999996,0.0,3.5009663095415324,21.418438234159474,0.0,
Hot Rod Williams,1991,0.0,0.0,0.0,14.726973684210526,0.0,5.640694444444444,25.341273148148147,0.0,
Kelly Tripucka,1991,0.0,13.371543073072582,0.0,9.837499999999999,0.0,6.982385156456352,27.80103945350331,0.0,
Alec Kessler,1991,0.0,7.5211147109243734,0.0,-20.345394736842106,0.0,-5.899038132928103,7.921154240486276,0.0,
Brad Lohaus,1991,0.0,7.5355167874961,0.0,9.363815789473684,-2.741145510835913,4.551469000090383,23.344359833499034,0.0,
John Morton,1991,0.0,12.240172938706058,0.0,6.7953947368421055,0.0,5.191575206017161,24.51788787769813,0.00051158843539102,
Stacey King,1991,0.0,4.674717859852175,37.89714285714286,-1.3769736842105271,-9.86204334365325,-0.6687016544632318,14.197558014644121,0.0,
Trent Tucker,1991,0.0,5.538681615197297,0.0,10.37763157894737,-0.29440488381079033,4.931408037883268,24.040914736119326,0.0,
Tyrone Hill,1991,0.0,8.540759113646132,10.200000000000001,-2.064473684210527,4.432979858813562,1.8213291217854621,18.339103389940014,0.0,
Gerald Paddio,1991,0.0,5.24396782031092,0.0,-18.176973684210527,0.0,-5.91435009106804,7.902779890718352,-0.008622675332870252,
Jack Haley,1991,0.0,8.489223453897075,0.0,-0.5032894736842097,0.0,1.905375814207275,18.49318899271334,0.0,
Loy Vaught,1991,0.0,8.300360829563466,0.0,4.794736842105263,0.0,3.7706313297638836,21.912824104567118,0.0,
John Starks,1991,0.0,12.583093937874455,0.0,18.267105263157895,-2.6187925696594427,8.990344842192714,31.48229887735331,-0.0565240422737198,
Marcus Liberty,1991,0.0,3.8301478053929006,0.0,-10.336842105263159,0.0,-2.7583911830897136,11.689930580292343,0.0,
Duane Ferrell,1991,0.0,9.430707518290063,0.0,5.267763157894737,-2.7348570457140093,3.281590977279058,21.016250125011606,0.0,
Ed Pinckney,1991,0.0,26.110300972962506,10.200000000000001,32.598684210526315,7.889245625198799,19.603671861302352,48.00458982662794,0.0,
Andrew Lang,1991,0.0,27.738068822268033,0.0,24.424342105263158,4.847186572827972,15.650960258007544,42.476440387011316,0.0,
Eric Leckner,1991,0.0,7.47719130133529,0.0,-16.910526315789475,0.0,-4.85578982671959,9.173052207936491,0.0,
Anthony Cook,1991,0.0,8.005142597903971,0.0,-5.9006578947368435,0.0,-0.19589227666238918,14.764929268005131,0.0,
Wayman Tisdale,1991,0.0,0.0,0.0,15.157236842105263,0.0,6.215305555555556,26.394726851851853,0.201533447461691,
Sidney Green,1991,0.0,9.524966051525334,0.0,2.861842105263158,-1.249548762178368,2.4656018714059917,19.52027009757765,0.0,
Sidney Moncrief,1991,0.0,14.636421585583625,0.0,9.810526315789474,-1.9959522840885335,6.234043788503293,26.429080278922704,0.0,
Mychal Thompson,1991,0.0,6.795196382459621,27.200000000000003,5.52828947368421,-8.34266253869969,2.418450872239465,19.433826599105686,0.0,
George McCloud,1991,0.0,7.30241428754292,0.0,-12.397368421052633,0.0,-3.41221522183821,10.905341733794147,0.0,
Tod Murphy,1991,0.0,7.488573204121858,0.0,1.7769736842105257,0.0,2.3561837061989235,19.31967012803136,0.0,
Greg Dreiling,1991,0.0,7.9115524787482086,0.0,-3.3618421052631584,-3.797987616099071,-0.5219339725829315,14.37367923290048,0.0,
Tom Hammonds,1991,0.0,5.104968068567797,0.0,-6.967763157894738,0.0,-1.3284844833785407,13.405818619945752,0.0,
Dave Greenwood,1991,0.0,12.601948675388588,0.0,2.711842105263158,5.044650675691899,4.187724121233924,22.677494222262194,0.0,
Drazen Petrovic,1991,0.0,19.299067645227325,0.0,16.29078947368421,0.0,10.243304205497738,33.77939104341252,0.30735747995881213,
Cliff Levingston,1991,0.0,7.30602173204752,34.0,5.0493421052631575,5.705130809086688,5.0110492204766945,24.18692357087394,0.0,
Brian Quinnett,1991,0.0,3.257600499682768,0.0,-3.541447368421053,-1.2359423357336357,-1.0063457377208955,13.792385114734925,0.0,
Lester Conner,1991,0.0,11.594206110426292,0.0,18.35592105263158,-0.8335350431550433,9.259996975421613,31.97666112160629,0.0,
Darrell Griffith,1991,0.0,4.088418328752684,14.458285714285715,-10.37763157894737,12.131948527422038,-0.936877289041843,13.875747253149788,0.0,
Bo Kimble,1991,0.0,4.4675950279351415,0.0,-15.210526315789474,0.0,-4.69180504413362,9.369833947039655,0.0,
Chris Mullin,1992,35.13814147548964,30.35615180583987,0.0,43.75657894736842,-4.30486068111455,29.199804458522543,59.19980445852254,0.293648300324676,
Tim Hardaway,1992,23.61694512543493,24.45952612543102,0.0,36.92828947368421,-2.6334582886447797,23.292554696525265,52.61569337065658,0.7840365267857148,
Dennis Rodman,1992,40.02428289329122,24.018751652562226,0.0,42.242763157894736,-0.5895573517186031,29.0529977567779,59.0529977567779,0.0,
Joe Dumars,1992,25.632600484381886,18.323349375128082,0.0,25.663815789473684,-3.6397832927117655,17.939784427639378,45.909676641459065,0.2550411176948058,
Scottie Pippen,1992,39.09446332656695,32.87770157058032,73.33714285714285,57.55657894736842,13.324106951240497,40.721492143970856,71.5616786619672,1.2262181444805211,
Patrick Ewing,1992,36.668793097885384,38.2904659257953,18.44571428571428,54.6967105263158,5.88115484371618,37.767236472649735,68.23814103173095,0.6649838839285701,
Ron Harper,1992,0.0,14.759500641835617,0.0,24.220394736842106,-4.2663219460139326,11.477233530112038,36.0415948052054,-0.08544574675324672,
Sean Elliott,1992,0.0,13.95191332019781,0.0,24.773026315789473,-0.5005208528355906,11.91219827036003,36.83903016232672,0.0,
Reggie Miller,1992,0.0,35.697881440493646,0.0,39.08355263157895,8.113174095842862,23.74210420179504,53.1776302522438,0.0,
Michael Jordan,1992,99.59556098234316,54.05751293389706,100.0,84.10930368958576,47.28497840558349,74.30351151262047,93.43450383754016,5.273363636363636,
Mitch Richmond,1992,0.0,23.176562228990093,0.0,17.298026315789475,0.0,11.869506538342877,36.76076198696194,0.9321433157467541,
Jeff Hornacek,1992,6.4,30.519339703966192,17.45828571428571,47.689473684210526,-2.9176274475823014,25.60142167124623,55.50177708905778,0.43302534496753237,
Reggie Lewis,1992,6.4,20.666028022702534,16.131428571428575,35.107894736842105,16.28494720617411,22.439838615792272,51.54979826974034,0.0,
Sedale Threatt,1992,0.0,17.607586556755223,0.0,26.8796052631579,-4.248390092879258,13.278861005526112,38.918291508289165,0.22065793425324695,
Grant Long,1992,0.0,15.836204001670968,0.0,26.30592105263158,-3.484674922600619,12.99064534861707,38.485968022925604,0.0,
Otis Thorpe,1992,6.4,34.3340824306733,0.0,27.1875,0.0,18.88231382602213,47.10289228252766,0.0,
Karl Malone,1992,45.347195394671665,53.434662665592825,42.69462857142857,63.17828947368421,27.826479925639553,50.314702377650946,81.22029166435566,2.8776363636363627,
Larry Johnson,1992,0.0,21.52784634326015,0.0,31.700657894736842,0.0,16.922621811404746,44.383932717107115,0.0,
Drazen Petrovic,1992,0.0,27.289268316533587,0.0,24.033552631578946,0.2860789014647663,15.185528792361772,41.77829318854266,0.0,
Hersey Hawkins,1992,0.0,24.74375841855626,0.0,30.29407894736842,0.0,16.658364197075283,43.98754629561292,0.0,
Glen Rice,1992,0.0,22.9671353834018,0.0,30.52171052631579,-3.4752631578947364,16.10316650118681,43.154749751780216,0.08114057954545435,
John Stockton,1992,38.7621895115427,40.28994919134899,47.559999999999995,69.6907894736842,4.934092441239271,44.83937576993189,75.83937576993189,4.250248721590905,
Kevin Willis,1992,9.600000000000001,22.544114278494284,0.0,28.025657894736838,0.0,17.585883686869067,45.3788255303036,0.0,
Chuck Person,1992,0.0,18.71775354434382,0.0,14.62828947368421,-3.4658513931888546,8.675823293821495,30.905676038672738,0.3099454577922082,
Pooh Richardson,1992,0.0,18.889906826321152,0.0,21.292105263157897,0.0,12.549381849958037,37.82407277493706,-0.3389384659090912,
Jeff Malone,1992,0.0,20.063356554468484,32.181714285714285,14.407236842105263,-11.66449361116486,8.107721817606368,29.864156665611674,0.054146298701298556,
Isiah Thomas,1992,6.4,19.60629541684714,0.0,23.42105263157895,-4.568165444199884,13.320661322737728,38.980991984106595,-0.20449751785714307,
Kendall Gill,1992,0.0,15.13603062948001,0.0,18.747368421052634,0.0,10.58160325938627,34.3996059755415,-0.06307395779220787,
Danny Manning,1992,1.6659164411953478,30.98537758385143,0.0,45.142105263157895,1.7929639485629603,24.56188858450705,54.20236073063381,0.49422093668831135,
A.C. Green,1992,0.0,15.335019782946844,0.0,28.164473684210527,-3.3282643920286468,13.466826053938666,39.200239080908,0.0,
Kevin Johnson,1992,11.614508786246075,32.39720725453426,24.599999999999998,42.286184210526315,9.896892687057038,27.438301998366008,57.43830199836601,2.239277725649354,
Lionel Simmons,1992,0.0,15.532232882781555,0.0,20.840789473684207,0.0,11.647274571106506,36.353336713695256,-0.06675728571428578,
Charles Barkley,1992,19.562189511542698,48.43439328731886,0.0,60.10197368421053,0.0,37.22127734816958,67.62393701669077,1.8119090909090925,
Larry Nance,1992,7.2,30.403095919192705,27.011428571428574,54.21513157894737,-2.0517255536419485,28.596894156891715,58.596894156891715,0.0,
Horace Grant,1992,0.0,31.030485136179006,36.285714285714285,57.81315789473685,4.022657850390182,29.81079959559336,59.81079959559336,0.0,
Dan Majerle,1992,6.4,17.845622159186213,15.288000000000002,41.49671052631579,-4.988640903283252,20.063814157693646,48.579767697117056,0.0,
Johnny Dawkins,1992,0.0,11.369234271539757,0.0,7.126973684210526,0.0,4.958395429317966,24.09039162041627,-0.13815657467532472,
Rony Seikaly,1992,0.0,20.717281053574776,0.0,16.176315789473687,0.8609150622062909,10.914633392504495,35.01016121959157,0.0,
Michael Adams,1992,6.4,18.963282804047154,0.0,25.417763157894736,0.0,15.232654119728089,41.84898117959213,-0.22200815746753266,
Greg Anderson,1992,0.0,9.98457731251723,0.0,-0.09473684210526319,0.0,2.3907895642405164,19.383114201107613,0.0,
Muggsy Bogues,1992,0.0,14.747419941270756,0.0,17.336184210526316,0.0,9.960912153672524,33.26167228173296,0.0,
Terry Porter,1992,0.0,28.433739333575623,52.443428571428576,43.87565789473685,26.86165485291033,28.67404902187907,58.67404902187907,0.9600054586038945,
Armen Gilliam,1992,0.0,24.927792619166656,0.0,24.801315789473687,0.0,14.575767044925849,40.863650567388774,0.0,
Clyde Drexler,1992,34.61642305756883,40.30475016913342,65.6,69.31184210526314,22.340402928158287,47.58615948996429,78.58615948996429,3.2217078725649375,
Micheal Williams,1992,7.2,30.346954704643892,0.0,40.919736842105266,-1.4868957017637268,23.005484134178996,52.25685516772374,1.4065066152597399,
Kenny Smith,1992,0.0,20.32100695330159,0.0,16.695394736842104,0.0,10.60457930721883,34.441728729901186,0.6963850852272733,
Spud Webb,1992,0.0,17.294938869287552,0.0,12.849342105263156,0.0,8.90420557614812,31.32437688960489,0.3053205154220784,
Dikembe Mutombo,1992,6.4,17.682570393238322,0.0,18.429605263157892,0.0,12.420102530455402,37.6301537956831,0.0,
Vernon Maxwell,1992,0.0,14.14485541695036,0.0,14.024342105263157,0.0,8.289754623395268,30.197883476224657,-0.048304290584415585,
Byron Scott,1992,0.0,12.232438841791328,0.0,23.642105263157895,7.527822472399936,12.9630609950093,38.44459149251395,0.0,
Ricky Pierce,1992,0.0,27.98145666231466,20.084571428571426,30.4875,-4.946547848862146,17.308075335663617,44.962113003495425,1.1136800186688318,
Brad Daugherty,1992,13.90757623361189,48.05435005439333,34.94582857142858,53.387499999999996,11.777880398106985,35.9900451747658,66.23880082161152,0.8584545454545464,
Hakeem Olajuwon,1992,11.460062760124996,34.625519514623996,0.0,50.752631578947366,0.0,29.151071366809916,59.151071366809916,0.3175765641233769,
Reggie Williams,1992,0.0,17.127068679788085,0.0,34.27828947368421,0.0,17.119601561565695,44.67940234234854,0.0872918912337664,
Detlef Schrempf,1992,1.6659164411953478,39.325514031079805,0.0,41.623684210526314,-2.6396732376917518,23.841332063312755,53.301665079140946,0.3368181818181823,
David Robinson,1992,68.89520858531584,48.46609179820248,0.0,77.64646126463853,0.0,53.64529582199054,83.55170707539338,0.5928022670454542,
Jerome Kersey,1992,0.0,10.66962692188039,35.949714285714286,28.0125,6.993333027060004,14.799150279161758,41.19872541874264,0.0,
Gary Payton,1992,0.0,12.469244586463008,16.628571428571426,15.935526315789472,-5.727474658717105,8.180196693507618,29.997027271430632,-0.025942573051948067,
Mookie Blaylock,1992,0.0,13.47305158085236,0.0,21.513815789473682,-3.653286335236068,10.535384560758317,34.31487169472358,-0.30765243506493495,
Doug West,1992,0.0,16.295223125508272,0.0,13.597368421052632,0.0,9.063501105648523,31.61641869368896,0.0,
Rolando Blackman,1992,0.0,16.155613081964596,0.0,14.517105263157895,0.0,9.397847302453357,32.22938672116449,0.19759660714285726,
Wayman Tisdale,1992,0.0,9.682426507725156,0.0,4.303947368421053,0.0,4.0356650907016025,22.398719332952936,0.0,
Buck Williams,1992,12.260062760124995,28.161615308420785,27.200000000000003,31.450657894736842,-14.0,18.18968901891801,46.237111273647514,0.0,
Moses Malone,1992,0.0,23.15485944099564,0.0,26.594736842105267,0.0,15.253223032184158,41.879834548276236,0.0,
Pervis Ellison,1992,0.0,30.14718865027608,0.0,34.81776315789473,0.0,19.931348001827097,48.41418500228387,0.0,
Billy Owens,1992,0.0,15.816971367931593,0.0,19.796710526315785,1.0228360627183877,10.779132693852393,34.761743272062716,0.0,
Stacey Augmon,1992,0.0,8.821008980970054,0.0,12.78486842105263,0.0,6.798480582887564,27.4638810686272,0.0,
Kevin Gamble,1992,0.0,16.28960124151027,13.714285714285714,24.438815789473683,-7.55763648123065,11.727458792436392,36.50034111946672,0.0,
Tim Perry,1992,0.0,12.725970768903462,11.249142857142859,18.37828947368421,3.341777637346228,10.301996988761857,33.88699447939674,0.0,
Alvin Robertson,1992,0.0,13.431371967335355,0.0,20.85065789473684,0.0,10.963384855350055,35.0995389014751,-0.1083332386363637,
Michael Cage,1992,0.0,19.031179778758254,10.200000000000001,28.436842105263157,-6.559665698948846,13.99438016568878,39.99157024853317,0.0,
Mark Jackson,1992,0.0,21.300254684243175,22.70742857142857,38.142763157894734,-9.326549619135502,17.741702083610495,45.612553125415744,0.529387500000001,
Tony Campbell,1992,0.0,13.654682792206462,0.0,8.528947368421052,0.0,6.54616044018772,27.001294140344154,-0.020623149350649364,
Ron Anderson,1992,0.0,8.558047303471598,0.0,9.743421052631579,0.0,5.365129027213455,24.836069883224667,0.0,
Hot Rod Williams,1992,0.0,20.703552208824206,23.027657142857144,42.0546052631579,13.983643101363874,23.175191634684584,52.46898954335573,0.0,
Terry Catledge,1992,0.0,13.37118570546237,0.0,13.903289473684211,0.0,8.54304035792047,30.662240656187528,0.0,
Chris Morris,1992,0.0,8.96871905969373,0.0,20.396052631578947,4.643736627643225,10.64969028106387,34.52443218195043,0.0,
Harvey Grant,1992,0.0,10.629975368730411,0.0,15.665131578947367,0.0,8.478245960577864,30.543450927726084,0.0,
Scott Skiles,1992,0.0,16.74808954799874,0.0,11.029605263157896,0.0,8.13469441414489,29.913606425932297,0.20199837662337705,
Eddie Johnson,1992,0.0,15.214121949788723,18.089142857142857,17.935526315789474,-3.0863568913220147,10.03583928079428,33.399038681456176,0.11669274107142885,
