player,season_end,old_postseason_perf,old_po_level,old_po_elevation,old_po_deep_run,old_po_responsibility,old_prime_raw,old_prime_score,old_perf_only_raw,old_performance_only
Brian Shaw,1995,1.8129005353041752,-7.319685774219636,9.132586309523811,0.0,0.65656,4.440902434459138,23.141654463175087,2.9089232677924723,20.333025990952866
Wesley Person,1995,-8.978510034722222,-7.684444444444444,-1.294065590277778,0.0,0.55,8.783811233880872,31.103653928781597,8.294852900547538,30.207230317670486
Jalen Rose,1995,-3.9919996875,-3.08,-0.9119996874999999,0.0,0.55,9.693660815088334,32.77171149432861,9.719702481755,32.81945454988416
Scott Williams,1995,0.0,0.0,0.0,0.0,0.0,4.745795741439666,23.700625525972722,4.667670741439666,23.557396359306054
Rafael Addison,1995,0.0,0.0,0.0,0.0,0.0,0.5702371686822517,16.045434809250796,0.18872675201558498,15.345999045361905
Terry Dehere,1995,0.0,0.0,0.0,0.0,0.0,0.3076019131942367,15.563936840856101,-0.1455230868057633,14.825372295833084
Harvey Grant,1995,-1.7869215801690792,-1.970396778581777,0.18347519841269805,0.0,0.55,7.061395442352011,27.94589164431202,7.235874609018678,28.26577011653424
Lee Mayberry,1995,0.0,0.0,0.0,0.0,0.0,1.8952302170825586,18.474588731318025,1.6348135504158918,17.99715817576247
Michael Smith,1995,0.0,0.0,0.0,0.0,0.0,7.386971553268446,28.54278118099215,7.372648636601779,28.516522500436594
Keith Jennings,1995,0.0,0.0,0.0,0.0,0.0,13.458255981924816,39.187383972887226,13.085860148591482,38.628790222887226
Vincent Askew,1995,-3.0326460416666663,-2.8933333333333335,-0.13931270833333328,0.0,0.55,9.07238501333029,31.632705857772198,9.425249596663624,32.27962426054998
Gheorghe Muresan,1995,0.0,0.0,0.0,0.0,0.0,11.897345557152944,36.81180018811373,11.506720557152944,36.09565435478039
Dell Curry,1995,2.378132994743321,1.49514946299729,0.8829835317460313,0.0,0.6166,12.065113808222698,37.09767071233405,12.179697141556032,37.26954571233405
Matt Geiger,1995,0.0,0.0,0.0,0.0,0.0,4.130426866244829,22.572449254782185,4.131728949578162,22.574836407559964
Doug Overton,1995,0.0,0.0,0.0,0.0,0.0,2.4501509780539523,19.49194345976558,2.0985884780539523,18.84741220976558
Hubert Davis,1995,-8.177777777777779,-5.724444444444445,-2.4533333333333336,0.0,0.55,14.586795560647134,40.8801933409707,14.013201810647134,40.0198027159707
Lucious Harris,1995,0.0,0.0,0.0,0.0,0.0,10.376191575550273,34.02301788850883,10.126191575550273,33.564684555175496
Antoine Carr,1995,-2.5939640352934026,-2.769499154341022,0.17553511904761895,0.0,0.56998,7.92828810136637,29.53519485250501,8.41656935136637,30.430377144171675
Bo Outlaw,1995,0.0,0.0,0.0,0.0,0.0,8.371306653325014,30.34739553109586,7.88172331999168,29.449826086651413
Malik Sealy,1995,0.0,0.0,0.0,0.0,0.0,5.770935827666081,25.580049017387815,5.286560827666081,24.692028184054482
Benoit Benjamin,1995,0.0,0.0,0.0,0.0,0.0,4.72377988569812,23.660263123779885,4.56752988569812,23.373804790446552
Will Perdue,1995,-7.1719083333333336,-5.475555555555556,-1.696352777777778,0.0,0.55,9.781441294386266,32.93264237304149,9.438316294386265,32.303579873041485
Dennis Rodman,1995,-4.675779196129372,-3.901310446129372,-0.7744687499999993,0.0,0.55,24.04822502902382,53.560281286279775,16.299860445690488,43.449790668535734
Charles Oakley,1995,7.084369283144465,-0.5452951017761696,7.629664384920635,0.0,0.55666,12.745831136425982,38.11874670463897,12.172237386425982,37.25835607963897
J.R. Reid,1995,3.20813521359434,-1.0502605205326434,4.258395734126983,0.0,0.60661,8.259580666841101,30.142564555875353,7.231216083507767,28.257229486430905
Willie Burton,1995,0.0,0.0,0.0,0.0,0.0,7.160183140493706,28.127002424238462,7.0716414738270394,27.964676035349573
Anthony Peeler,1995,-6.348170238095237,-8.337777777777777,1.989607539682539,0.0,0.55,4.30564635292615,22.893684980364608,3.6864796862594833,21.75854609147572
Oliver Miller,1995,0.0,0.0,0.0,0.0,0.0,11.271779343936146,35.66492879721627,10.865529343936146,34.9201371305496
Mitchell Butler,1995,0.0,0.0,0.0,0.0,0.0,-1.3222413194687999,13.41331041663744,-1.6451579861354666,13.02581041663744
Mark West,1995,0.0,0.0,0.0,0.0,0.0,2.116183952197582,18.8796705790289,1.741183952197582,18.1921705790289
James Robinson,1995,1.6912642624810261,1.394113182210348,0.12444444444444444,0.17270663582623358,1.09279,2.0434583426753576,18.746340294904822,2.2739270926753576,19.16886633657149
Ron Harper,1995,-0.8394337687619047,-1.0770250386031746,0.23759126984127,0.0,0.55,6.056016936763058,26.10269771739894,5.712891936763058,25.47363521739894
Byron Scott,1995,-13.244444444444445,-9.27111111111111,-3.9733333333333336,0.0,0.62992,12.404159617264828,37.60623942589724,11.224753367264828,35.57871450665218
Danny Manning,1995,0.0,0.0,0.0,0.0,0.0,11.404016176183507,35.907362989669764,11.680057842850173,36.41343937855865
Dennis Scott,1995,-14.0,-14.0,-4.325750000000001,0.0,0.59662,14.20459888668094,40.30689833002141,12.672619720014273,38.00892958002141
Clifford Rozier,1995,0.0,0.0,0.0,0.0,0.0,0.5204031019859126,15.95407235364084,0.23915310198591255,15.43844735364084
Chris Gatling,1995,0.0,0.0,0.0,0.0,0.0,16.463429114027655,43.69514367104148,16.109262447360987,43.16389367104148
Rex Chapman,1995,0.0,0.0,0.0,0.0,0.0,7.044309012409686,27.91456652275109,6.658892345743019,27.207969300528866
Khalid Reeves,1995,0.0,0.0,0.0,0.0,0.0,13.465221500139199,39.1978322502088,13.371471500139199,39.0572072502088
Rex Walters,1995,0.0,0.0,0.0,0.0,0.0,1.0977849858734654,17.012605807434685,0.9753891525401321,16.788213446323574
Xavier McDaniel,1995,-2.6222222222222227,-1.8355555555555556,-0.7866666666666667,0.0,0.57997,2.538372360230159,19.653682660421957,2.3964452768968254,19.39348300764418
Tyrone Corbin,1995,0.6692997918833756,-1.2579318549420215,1.9272316468253972,0.0,0.5833,3.3116588003013003,21.07137446721905,3.376762966967967,21.190732106107937
Sedale Threatt,1995,-0.48810284722222225,-0.34222222222222226,-0.14588062500000004,0.0,0.55,12.48866260805875,37.732993912088126,11.869495941392083,36.76074255921882
David Wesley,1995,0.0,0.0,0.0,0.0,0.0,8.726370433502694,30.99834579475494,8.58444335016936,30.73814614197716
Sam Mitchell,1995,-9.911111111111111,-6.937777777777778,-2.9733333333333336,0.0,0.57664,6.692878467554436,27.270277190516467,5.513472217554437,25.1080323988498
Mark Price,1995,-5.357624053647933,-3.4531470744812656,-1.9044769791666667,0.0,0.8064100000000001,18.774466052915017,46.96808256614377,18.57654938624835,46.720686732810435
Danny Ainge,1995,4.091557149655933,1.9047626060051395,2.1867945436507936,0.0,0.55,12.63280226552944,37.94920339829416,12.143843932196106,37.21576589829416
Roy Tarpley,1995,0.0,0.0,0.0,0.0,0.0,10.139167144989505,33.58847309914743,9.90218797832284,33.15401129359187
Robert Parish,1995,-1.553096825396825,-2.2088888888888887,0.6557920634920636,0.0,0.55,0.30298253296664884,15.555467977105522,0.4175658662999822,15.765537421549967
Kevin Johnson,1995,44.9696154748063,31.395446455773037,11.542222222222222,2.0319467968110363,0.8397100000000001,27.015816982989055,57.01581698298905,26.526858649655722,56.52685864965572
Pete Chilcutt,1995,-0.29185591020693435,-4.9995809102069355,4.707725000000002,0.0,0.55,4.597528428307915,23.428802118564512,3.196226344974582,20.859748299120067
Derek Strong,1995,-2.8707384375,-2.52,-0.35073843749999994,0.0,0.55,3.2965206649008407,21.043621218984875,3.1545935815675072,20.783421566207096
David Wood,1995,0.0,0.0,0.0,0.0,0.0,2.6559327312222547,19.8692100072408,2.348641064555588,19.305841951685245
Carl Herrera,1995,0.8153459126884522,0.6007603081685323,0.18666666666666668,0.027918937853253264,0.55,4.4502697573387255,23.15882788845433,3.0489676740053926,20.589774069009888
Danny Ferry,1995,7.696937648671417,5.35535421925614,2.0844444444444443,0.2571389849708331,0.64657,16.25767410342341,43.38651115513511,16.07798660342341,43.11697990513511
Wayman Tisdale,1995,-6.058121180555555,-5.288888888888889,-0.7692322916666667,0.0,0.67987,1.2453831496289145,17.283202440986344,0.7564248162955811,16.386778829875233
Terry Cummings,1995,-4.131790178571429,-4.2,0.06820982142857099,0.0,0.7131700000000001,3.616336783310645,21.62995076940285,2.5879721999773113,19.744615699958405
Adam Keefe,1995,2.470723730337334,0.781346349384954,1.6893773809523807,0.0,0.55,12.04790776666966,37.07186165000449,12.53618901666966,37.80428352500449
Pete Myers,1995,-2.475248298611111,-2.457777777777778,-0.017470520833333326,0.0,0.55,1.7089246051830047,18.13302844283551,1.3657996051830046,17.503965942835507
Anthony Bowie,1995,0.9276823614711416,-0.963817836941557,1.8915001984126987,0.0,0.6532300000000001,5.577885612497294,25.226123622911704,4.045906445830627,22.417495150689483
Bison Dele,1995,-1.9555555555555557,-1.368888888888889,-0.5866666666666667,0.0,0.9595900000000002,7.619808448190578,28.969648821682725,7.645850114857245,29.017391877238282
Tom Chambers,1995,-2.048510416666667,-1.8666666666666667,-0.18184375,0.0,0.74647,3.5373174029985304,21.485081905497307,4.02559865299853,22.38026419716397
Victor Alexander,1995,0.0,0.0,0.0,0.0,0.0,1.9582678450912283,18.590157716000586,1.6561845117578948,18.03633827155614
Sam Bowie,1995,-5.71614375,-4.2,-1.5161437500000003,0.0,0.55,2.381830390888255,19.3666890499618,1.7626637242215883,18.231550161072914
Kevin Gamble,1995,0.0,0.0,0.0,0.0,0.0,12.555549603047023,37.83332440457053,12.474820436380357,37.71223065457053
Eric Piatkowski,1995,0.0,0.0,0.0,0.0,0.0,7.12971429893628,28.071142881383178,6.642735132269613,27.17834774249429
Sarunas Marciulionis,1995,0.0,0.0,0.0,0.0,0.0,7.020011238961494,27.87002060476274,7.372875822294827,28.516939007540515
Johnny Dawkins,1995,0.0,0.0,0.0,0.0,0.0,3.8247833488054046,22.01210280614324,3.428950015472071,21.286408361698797
Craig Ehlo,1995,-2.1777777777777776,-1.5244444444444443,-0.6533333333333333,0.0,0.55,6.516454847304938,26.94683388672572,6.565934013971605,27.037545692281274
Robert Pack,1995,0.0,0.0,0.0,0.0,0.0,8.145116370210246,29.93271334538545,8.171158036876912,29.980456400941005
Greg Foster,1995,0.0,0.0,0.0,0.0,0.0,-1.6136707782015167,13.06359506615818,-1.6136707782015167,13.06359506615818
Jerome Kersey,1995,2.9649313858340736,1.1724813858340728,1.7924500000000008,0.0,0.72316,7.9250210321253585,29.529205225563157,8.141166865458692,29.925472586674267
Tony Campbell,1995,1.4327257410981744,0.4040009395108726,1.0287248015873018,0.0,0.96625,4.570483873595112,23.37922043492437,4.390796373595112,23.04979335159104
Anthony Bonner,1995,-0.29928485409780375,-0.8806283064787561,0.5813434523809524,0.0,0.6698800000000001,4.899794388152715,23.982956378279976,4.326200638152716,22.931367836613312
Blue Edwards,1995,-1.4666666666666668,-1.0266666666666666,-0.44,0.0,0.65656,1.7471552882177919,18.203118028399285,1.7471552882177919,18.203118028399285
Bobby Hurley,1995,0.0,0.0,0.0,0.0,0.0,-2.9435068342973634,11.467791798843164,-2.95782975096403,11.450604298843164
Jeff Grayer,1995,0.0,0.0,0.0,0.0,0.0,-2.3523541666666667,12.177175,-2.3810000000000002,12.1428
Randy Brown,1995,0.0,0.0,0.0,0.0,0.0,7.36076481414836,28.494735492605326,7.346441897481693,28.46847681204977
Pervis Ellison,1995,1.4870252793667935,-0.09386678412526976,1.5808920634920631,0.0,0.55,4.263886345990079,22.81712496764848,4.121959262656746,22.5569253148707
Chris Smith,1995,0.0,0.0,0.0,0.0,0.0,4.416516816685182,23.096947497256167,3.9725064000185153,22.282928400033946
Anthony Avent,1995,-1.646738888888889,-1.2444444444444445,-0.40229444444444434,0.0,0.55,2.575826055770406,19.72234776891241,1.0438468891037394,16.91371929669019
Lionel Simmons,1995,0.0,0.0,0.0,0.0,0.0,1.726214701696823,18.164726953110844,1.7118917850301563,18.138468272555286
Don MacLean,1995,0.0,0.0,0.0,0.0,0.0,-0.99721875,13.8033375,-1.32925,13.4049
Rick Fox,1995,0.0,0.0,0.0,0.0,0.0,13.613702494828454,39.42055374224268,13.47177541149512,39.20766311724268
Rony Seikaly,1995,0.0,0.0,0.0,0.0,0.0,0.04212499999999991,15.077229166666667,-0.2547500000000001,14.6943
Derrick Alston,1995,0.0,0.0,0.0,0.0,0.0,1.9327928551666442,18.543453567805514,1.8781053551666442,18.443193151138846
Antonio Davis,1995,-11.69924638888889,-11.41777777777778,-0.2814686111111112,0.0,0.55,1.1272919,17.066701816666665,-0.05211435000000009,14.937462779999999
Haywoode Workman,1995,-9.513577256944446,-8.555555555555557,-0.9580217013888888,0.0,0.55,7.908533508888686,29.49897809962926,6.729127258888687,27.336733307962593
Tony Smith,1995,-1.2,-0.84,-0.36,0.0,0.9829000000000001,2.625963482584764,19.814266384738733,2.0067968159180976,18.679127495849844
Chris Childs,1995,0.0,0.0,0.0,0.0,0.0,3.871249815985731,22.097291329307172,3.746249815985731,21.868124662640508
John Crotty,1995,1.3553226822917612,0.6086560156250945,0.7466666666666667,0.0,0.55,6.877073873215766,27.607968767562237,7.365355123215766,28.5031510592289
Carlos Rogers,1995,0.0,0.0,0.0,0.0,0.0,2.2069975573635925,19.04616218849992,1.9127267240302592,18.506665660722142
Luc Longley,1995,-6.841047916666666,-6.346666666666667,-0.4943812499999999,0.0,0.55,2.5028148330685327,19.588493860625643,2.1596898330685326,18.959431360625643
Anthony Mason,1996,-10.111282297483426,-8.26742639470565,-1.8438559027777777,0.0,0.55,17.161128423580656,44.74169263537098,16.291289713903236,43.43693457085485
Vin Baker,1996,0.0,0.0,0.0,0.0,0.0,13.73461635017243,39.601924525258646,12.040637855548773,37.060956783323164
Juwan Howard,1996,0.0,0.0,0.0,0.0,0.0,12.747453879293573,38.12118081894036,10.79385172875594,34.78872816938589
Larry Johnson,1996,0.0,0.0,0.0,0.0,0.0,20.147516937628723,48.6843961720359,19.857194356983562,48.321492946229455
Grant Hill,1996,3.9870066418997983,4.191163586344243,-0.20415694444444404,0.0,0.7198300000000001,30.39388061627704,60.393880616277045,25.64097739047059,55.55122173808824
Glenn Robinson,1996,0.0,0.0,0.0,0.0,0.0,9.343687559867806,32.13009385975764,8.970031645889312,31.44505801746374
Michael Finley,1996,0.0,0.0,0.0,0.0,0.0,8.452710637493714,30.496636168738476,8.58443106760124,30.738123623935607
Gary Payton,1996,9.715735720321941,9.82504822032194,-0.10931249999999731,0.0,0.7364800000000001,39.47957754401529,70.1645247370172,25.37667431820884,55.220842897761045
Glen Rice,1996,0.0,0.0,0.0,0.0,0.0,18.080214603820014,46.10026825477502,16.622795248981305,43.93419287347196
Karl Malone,1996,14.332640253856363,16.712421503856362,-2.3797812499999993,0.0,1.11277,45.29805824161402,76.29805824161403,37.935649639463485,68.42760584439642
Clarence Weatherspoon,1996,0.0,0.0,0.0,0.0,0.0,10.480317407456536,34.21391524700365,9.983005579499546,33.30217689574916
Michael Jordan,1996,47.87000563951617,42.5493813894251,-0.5273366155439039,5.847960865634973,1.04617,76.86961360818914,94.28987120272971,55.11789317808163,84.58252522465715
Avery Johnson,1996,-12.888762212490473,-10.447087247212696,-2.4416749652777776,0.0,0.56998,13.224272834106193,38.83640925115929,12.870563156686838,38.305844735030256
Allan Houston,1996,-5.146761140102087,-4.001386140102087,-1.145375,0.0,0.8996500000000001,13.585203528500426,39.37780529275064,13.827139012371394,39.74070851855709
Latrell Sprewell,1996,0.0,0.0,0.0,0.0,0.0,11.071126506220974,35.297065261405116,10.818438334177964,34.8338036126596
Chris Mills,1996,-4.666666666666667,-3.2666666666666666,-1.4,0.0,0.55,9.979475800114416,33.29570563354309,10.296680101189684,33.87724685218109
Dennis Scott,1996,-14.0,-13.875555555555556,-5.039892916666668,0.0,0.55,15.646163481133303,42.46924522169996,14.529131223068788,40.79369683460318
Jason Kidd,1996,0.0,0.0,0.0,0.0,0.0,14.819241767700472,41.228862651550706,13.21934929458219,38.82902394187329
David Robinson,1996,20.309508274674364,21.53776453562159,-2.4924962720216346,1.2642400110744114,1.0028800000000002,58.36488099282717,86.85541669497901,46.02138636917125,77.02138636917125
Anfernee Hardaway,1996,19.67931261482769,19.887140526341746,-0.6383437499999995,0.43051583848594405,0.8730100000000001,45.78431808651274,76.78431808651274,38.04352238758801,68.54896268603652
Grant Long,1996,-14.0,-11.262222222222222,-3.438761180555556,0.0,0.57664,10.825852921897539,34.84739702347882,10.130745395015818,33.57303322419567
Clifford Robinson,1996,-8.044444444444444,-5.631111111111111,-2.413333333333333,0.0,0.74647,13.849729632057425,39.774594448086134,13.922310277218715,39.88346541582807
Loy Vaught,1996,0.0,0.0,0.0,0.0,0.0,10.101648282915658,33.519688518678706,9.82207839044254,33.007143715811324
Mitch Richmond,1996,1.9615231533685742,2.401444472813019,-0.4399213194444446,0.0,0.8230600000000001,25.245924712872817,55.05740589109102,22.91463439029217,52.143292987865216
P.J. Brown,1996,0.0,0.0,0.0,0.0,0.0,7.346462286288919,28.468514191529685,6.983559060482467,27.80319161088452
John Stockton,1996,0.9475261276423366,4.822276127642336,-3.8747499999999997,0.0,0.55,38.183548403762494,68.7064919542328,32.46146238225712,62.46146238225712
Sean Elliott,1996,-14.0,-12.102222222222222,-4.489829895833334,0.0,0.6732100000000001,15.278311708808515,41.917467563212774,13.658042891604211,39.487064337406316
Derek Harper,1996,-10.685313229166667,-9.115555555555556,-1.569757673611111,0.0,0.55,9.529134403490229,32.470079739732085,8.878381715318184,31.277033144750003
Mookie Blaylock,1996,-0.7363544324007694,0.9973028592658966,-1.733657291666666,0.0,0.64657,23.799834452255652,53.249793065319565,21.44160864580404,50.302010807255044
Damon Stoudamire,1996,0.0,0.0,0.0,0.0,0.0,10.892416319511339,34.96942991910412,10.435427072199511,34.13161629903244
Steve Smith,1996,11.927208930177596,4.662787104780766,7.264421825396829,0.0,0.7531300000000001,16.728083265322315,44.092124897983474,16.038352082526615,43.05752812378992
Armen Gilliam,1996,0.0,0.0,0.0,0.0,0.0,13.395675677774095,39.09351351666114,13.011267075623557,38.51690061343534
George McCloud,1996,0.0,0.0,0.0,0.0,0.0,12.438831959700032,37.65824793955005,12.116251314538742,37.174376971808115
Otis Thorpe,1996,0.8084065948545628,0.0972784202513889,0.7111281746031739,0.0,0.55,12.227735624469638,37.34160343670446,12.507305516942756,37.76095827541413
Tom Gugliotta,1996,0.0,0.0,0.0,0.0,0.0,12.469106658001568,37.703659987002354,12.060504507463934,37.0907567611959
Scottie Pippen,1996,15.846822062359625,14.480170276645339,1.3666517857142861,0.0,0.68986,43.60675305081112,74.60675305081112,30.58449498629499,60.58449498629499
Hersey Hawkins,1996,2.672106046407063,2.710434171407062,-0.03832812499999894,0.0,0.55,20.861374533197324,49.576718166496654,19.29083689878872,47.6135461234859
Joe Smith,1996,0.0,0.0,0.0,0.0,0.0,10.623528089130657,34.4764681634062,10.405786153646787,34.07727461501911
Jim Jackson,1996,0.0,0.0,0.0,0.0,0.0,10.560055553478847,34.36010184804455,10.267044800790675,33.822915468116236
Bryant Stith,1996,0.0,0.0,0.0,0.0,0.0,7.584190110721193,28.904348536322185,7.433652476312591,28.628362873239748
Hakeem Olajuwon,1996,-1.4952650691970333,1.3611060766363015,-2.856371145833335,0.0,0.8463700000000001,37.21145713669499,67.61288927878186,27.747317351748745,57.74731735174875
Patrick Ewing,1996,-0.8973225222236692,-0.37341085555700254,-0.5239116666666667,0.0,0.9262900000000001,19.483682782232705,47.85460347779088,17.47094084674883,45.20641127012325
Blue Edwards,1996,0.0,0.0,0.0,0.0,0.0,2.7349714062431363,20.014114244779083,2.2994875352753943,19.215727148004888
Vinny Del Negro,1996,-10.737481489559839,-9.831447774282061,-0.9060337152777772,0.0,0.55,12.539055114724208,37.80858267208631,12.198786297519906,37.29817944627986
Nick Anderson,1996,-13.293393825234993,-11.091462714123882,-2.2019311111111115,0.0,0.5833,14.844982425890798,41.267473638836194,13.745423286105853,39.61813492915878
Dikembe Mutombo,1996,0.0,0.0,0.0,0.0,0.0,20.554077917245817,49.19259739655727,16.269131680686677,43.40369752103001
Jerry Stackhouse,1996,0.0,0.0,0.0,0.0,0.0,5.746939435393387,25.536055631554543,5.255003951522419,24.634173911124435
Elden Campbell,1996,-5.064920729166667,-4.013333333333334,-1.0515873958333335,0.0,0.58996,15.051408231482489,41.57711234722373,15.080978123955607,41.62146718593341
Johnny Newman,1996,0.0,0.0,0.0,0.0,0.0,6.374463699726697,26.68651678283228,6.0088723018772345,26.016265886774928
Danny Ferry,1996,-5.2,-3.64,-1.56,0.0,0.60661,8.386606718652269,30.375445650862492,8.703811019727537,30.956986869500483
Alonzo Mourning,1996,-4.0888888888888895,-2.8622222222222224,-1.2266666666666668,0.0,1.01953,26.810627201905586,56.81062720190559,25.127401395453973,54.909251744317466
Mark Jackson,1996,-7.471348750000001,-5.786666666666667,-1.6846820833333336,0.0,0.5599900000000001,14.907438757310691,41.361158135966036,15.031094671289186,41.54664200693378
Robert Horry,1996,-0.0545416793777782,-2.769983346044445,2.7154416666666665,0.0,0.55,12.02903434250306,37.04355151375459,11.4239805790622,35.943964394947365
Charles Barkley,1996,11.815485380570651,9.270664322585276,2.140102380952384,0.4047186770329923,0.8197300000000001,33.6093772089068,63.6093772089068,31.579162155143358,61.57916215514336
Michael Cage,1996,2.068086723662548,0.3290631125514373,1.7390236111111108,0.0,0.55,11.902798174647764,36.8217966535209,12.220002475723032,37.330003713584546
Shawn Kemp,1996,33.04903655796531,27.072259735066083,3.832321428571432,2.1444553943277924,0.8596900000000001,38.63177556740255,69.21074751332787,32.37016266417674,62.37016266417674
Cedric Ceballos,1996,0.8317501163461766,0.9241684496795094,-0.09241833333333294,0.0,0.72982,23.480333024092005,52.850416280115006,23.474956680005985,52.84369585000748
Dale Ellis,1996,0.0,0.0,0.0,0.0,0.0,12.19516242641921,37.29274363962881,12.006990383408457,37.01048557511268
Reggie Miller,1996,6.353716347431746,4.850948063049289,0.9644444444444444,0.5383238399380117,1.12,30.27945308081109,60.279453080811095,28.348700392639046,58.348700392639046
Dale Davis,1996,-6.499959722222223,-5.724444444444445,-0.7755152777777776,0.0,0.55,9.231532126604442,31.924475565441476,9.429112771765732,32.28670674823717
Bimbo Coles,1996,0.0,0.0,0.0,0.0,0.0,7.9949853104511766,29.65747306916049,7.9949853104511766,29.65747306916049
Wesley Person,1996,-7.152688437499999,-5.693333333333333,-1.4593551041666666,0.0,0.55,3.6354619827586343,21.665013635057495,3.86933295050057,22.09377707591771
Isaiah Rider,1996,0.0,0.0,0.0,0.0,0.0,8.645915893612742,30.85084580495669,8.277636323720268,30.175666593487158
Jeff Hornacek,1996,31.249976011490364,23.825321457536248,6.430089285714285,0.994565268239833,0.6265900000000001,31.20144740466507,61.201447404665075,30.122049555202707,60.12204955520271
Rick Fox,1996,0.0,0.0,0.0,0.0,0.0,12.423342680613507,37.63501402092026,12.146460960183399,37.2196914402751
Terrell Brandon,1996,-2.3354178739800484,-0.6687512073133818,-1.6666666666666667,0.0,0.82972,34.54297500394193,64.61084687943467,33.160824466307524,63.160824466307524
Tim Hardaway,1996,-4.395496707934194,-2.928830041267527,-1.4666666666666666,0.0,0.81307,17.51058122836635,45.26587184254952,17.51058122836635,45.26587184254952
Bobby Phills,1996,-4.266666666666667,-2.986666666666667,-1.28,0.0,0.68986,15.558167365275613,42.33725104791342,14.413866290006794,40.62079943501019
Rod Strickland,1996,8.550756371109175,5.285871252061557,3.2648851190476194,0.0,0.8030800000000001,19.544743093072462,47.93092886634058,19.636140942534826,48.04517617816853
Oliver Miller,1996,0.0,0.0,0.0,0.0,0.0,9.715730370105465,32.81217234519335,9.296375531395787,32.043355140892274
Nick Van Exel,1996,-6.0888888888888895,-4.262222222222222,-1.8266666666666667,0.0,0.70984,10.557145805051613,34.35476730926129,10.606876987847311,34.44594114438674
Christian Laettner,1996,-8.058223788726231,-6.9505383026151195,-1.1076854861111116,0.0,0.7531300000000001,12.882989823088193,38.32448473463229,12.117989823088193,37.17698473463229
John Starks,1996,10.082240855679462,4.749100379488984,5.333140476190478,0.0,0.6265900000000001,14.07568313108273,40.1135246966241,13.424930442910686,39.137395664366025
Tyus Edney,1996,-2.3400897203955293,-3.6702974584907677,1.3302077380952382,0.0,0.6532300000000001,4.686787066344624,23.592442954965144,4.520120399677957,23.286887399409586
Alvin Robertson,1996,0.0,0.0,0.0,0.0,0.0,6.182780937681268,26.335098385748992,5.766114271014601,25.571209496860103
Vlade Divac,1996,-4.5458541666666665,-3.5777777777777775,-0.9680763888888886,0.0,0.55,13.317613771209743,38.97642065681461,13.367344954005441,39.05101743100816
Vernon Maxwell,1996,0.0,0.0,0.0,0.0,0.0,4.584621312113519,23.40513907220812,4.100750344371583,22.51804229801457
Bryant Reeves,1996,0.0,0.0,0.0,0.0,0.0,2.1903753885166797,19.01568821228058,1.7548915175489377,18.217301115506384
Tracy Murray,1996,0.0,0.0,0.0,0.0,0.0,11.389437970052054,35.88063627842877,10.935136894783236,35.04775097376927
Olden Polynice,1996,5.591657646409218,1.204990979742551,4.386666666666667,0.0,0.55,9.049206982623193,31.590212801475854,8.85297042348341,31.23044577638625
Derrick McKey,1996,-6.52296875,-5.6000000000000005,-0.9229687500000001,0.0,0.6265900000000001,11.990049583515347,36.98175756977813,10.747630228676638,34.703988752573835
Chris Childs,1996,0.0,0.0,0.0,0.0,0.0,14.354798630599708,40.53219794589956,13.975766372535192,39.963649558802786
Brian Grant,1996,-5.511111111111111,-3.8577777777777778,-1.6533333333333333,0.0,0.6931900000000001,8.584081049033218,30.737481923227566,8.382468145807412,30.367858267313586
Harvey Grant,1996,-7.28888888888889,-5.102222222222222,-2.1866666666666665,0.0,0.55,3.4514232915402068,21.32760936782371,3.5428211410025723,21.49517209183805
Dell Curry,1996,0.0,0.0,0.0,0.0,0.0,13.801783339139,39.702675008708496,13.705009145590612,39.55751371838592
Dan Majerle,1996,11.168578307593565,7.874133259337411,2.831111111111111,0.46333393714504256,0.7531300000000001,13.708645978393246,39.56296896758987,14.025850279468514,40.03877541920277
Andrew Lang,1996,0.0,0.0,0.0,0.0,0.0,1.0955450233983113,17.00849920956357,1.0955450233983113,17.00849920956357
Matt Geiger,1996,0.0,0.0,0.0,0.0,0.0,5.770984584265559,25.580138404486856,5.762920068136527,25.5653534582503
Kenny Anderson,1996,0.0,0.0,0.0,0.0,0.0,20.252625175976995,48.81578146997124,20.252625175976995,48.81578146997124
Sherman Douglas,1996,0.0,0.0,0.0,0.0,0.0,7.786152914671721,29.274613676898156,7.786152914671721,29.274613676898156
Shawn Bradley,1996,0.0,0.0,0.0,0.0,0.0,7.2453729551920265,28.28318375118538,7.2453729551920265,28.28318375118538
Dana Barros,1996,0.0,0.0,0.0,0.0,0.0,13.882111702826716,39.82316755424007,13.60791815443962,39.41187723165943
Calbert Cheaney,1996,0.0,0.0,0.0,0.0,0.0,4.296169844508255,22.876311381598466,4.262567693970621,22.81470743894614
Popeye Jones,1996,0.0,0.0,0.0,0.0,0.0,4.517343667116308,23.281796723046565,4.252558720879749,22.796357654946206
Stacey Augmon,1996,-8.96090422797953,-8.104360200201752,-0.8565440277777782,0.0,0.55,9.904520730408931,33.158288005749704,9.265864816430437,31.987418830122465
Kevin Garnett,1996,0.0,0.0,0.0,0.0,0.0,10.498994795671763,34.24815712539823,10.122650709650257,33.558192967692136
Horace Grant,1996,21.203102851399063,14.357173705443321,6.690470634920635,0.1554585110351079,0.55,22.494981404778944,51.61872675597368,19.955422264993995,48.444277831242495
Antonio McDyess,1996,0.0,0.0,0.0,0.0,0.0,6.499664205427785,26.916051043284273,6.400201839836387,26.733703373033375
